Season,ranker,name_display,player_id,team_name_abbr,conf_abbr,games,punt,punt_yds,punt_yds_per_punt,awards
2007,88,Jared Armstrong,jared-armstrong-1,Purdue,Big Ten,13,67,2724,40.7,
2007,89,Kyle Petersen,kyle-petersen-1,UTEP,CUSA,12,51,2075,40.7,
2007,90,T.J. Conley,tj-conley-1,Idaho,WAC,12,67,2730,40.7,
2007,91,Jordan Scott,jordan-scott-1,New Mexico,MWC,13,74,3001,40.6,
2007,92,Chris Cook,chris-cook-1,Florida International,Sun Belt,12,75,3040,40.5,
2007,93,Reid Forrest,reid-forrest-1,Washington State,Pac-10,10,46,1863,40.5,
2007,94,Keegan Peterson,keegan-peterson-1,Florida Atlantic,Sun Belt,12,40,1607,40.2,
2007,95,Matt Bosher,matt-bosher-1,Miami (FL),ACC,12,58,2329,40.2,
2007,96,Jeremy Davis,jeremy-davis-1,Arkansas,SEC,13,60,2403,40.1,
2007,97,Stefan Demos,stefan-demos-1,Northwestern,Big Ten,12,54,2168,40.1,
2007,98,Josh Jasper,josh-jasper-1,LSU,SEC,14,1,40,40.0,
2007,99,Matt Dilallo,matt-dilallo-1,Colorado,Big 12,13,64,2550,39.8,
2007,100,Sam Swank,sam-swank-1,Wake Forest,ACC,13,76,3023,39.8,
2007,101,Tim Masthay,tim-masthay-1,Kentucky,SEC,13,50,1992,39.8,
2007,102,Aaron Bates,aaron-bates-1,Michigan State,Big Ten,13,69,2742,39.7,
2007,103,C.J. Santiago,cj-santiago-1,BYU,MWC,13,62,2459,39.7,
2007,104,Justin Sparks,justin-sparks-1,Ole Miss,SEC,12,51,2023,39.7,
2007,105,Tim Grasso,tim-grasso-1,Hawaii,WAC,13,35,1390,39.7,
2007,106,Anthony Binswanger,anthony-binswanger-1,Marshall,CUSA,12,44,1742,39.6,
2007,107,Dave Brytus,dave-brytus-1,Pitt,Big East,12,66,2613,39.6,
2007,108,Waylon Prather,waylon-prather-1,San Jose State,WAC,12,62,2450,39.5,
2007,109,Mike Brandtner,mike-brandtner-1,Iowa State,Big 12,12,69,2721,39.4,
2007,110,Blake McAdams,blake-mcadams-1,Mississippi State,SEC,13,77,3024,39.3,
2007,111,Chas Henry,chas-henry-1,Florida,SEC,13,37,1453,39.3,
2007,112,Kyle Zimmerman,kyle-zimmerman-1,Fresno State,WAC,12,49,1925,39.3,
2007,113,Paul Smith,paul-smith-2,Tulsa,CUSA,14,16,629,39.3,
2007,114,Thomas Weber,thomas-weber-1,Arizona State,Pac-10,13,47,1847,39.3,
2007,115,Brett Upson,brett-upson-1,Vanderbilt,SEC,12,61,2391,39.2,
2007,116,Derek Epperson,derek-epperson-1,Baylor,Big 12,12,66,2579,39.1,
2007,117,Luke Juist,luke-juist-1,Rice,CUSA,12,67,2618,39.1,
2007,118,Kyle Yelton,kyle-yelton-1,Illinois,Big Ten,1,1,39,39.0,
2007,119,Michael Hines,michael-hines-1,Indiana,Big Ten,13,59,2301,39.0,
2007,120,Michael Such,michael-such-1,Tulsa,CUSA,13,43,1675,39.0,
2007,121,Cory Goettsche,cory-goettsche-1,Louisville,Big East,11,42,1633,38.9,
2007,122,Kyle Tucker,kyle-tucker-1,Kansas,Big 12,13,46,1788,38.9,
2007,123,Ross Thevenot,ross-thevenot-1,Tulane,CUSA,12,44,1713,38.9,
2007,124,Spencer Ortego,spencer-ortego-1,Louisiana,Sun Belt,12,56,2177,38.9,
2007,125,Zachary Whited,zachary-whited-1,Nevada,WAC,13,61,2369,38.8,
2007,126,Darren Derochemont,darren-derochemont-1,Tulane,CUSA,10,30,1162,38.7,
2007,127,P.J. Fitzgerald,pj-fitzgerald-1,Alabama,SEC,13,64,2475,38.7,
2007,128,Adam Crossett,adam-crossett-1,Missouri,Big 12,14,52,2008,38.6,
2007,129,Nick Iovinelli,nick-iovinelli-1,Bowling Green,MAC,12,53,2035,38.4,
2007,130,Kevin Jones,kevin-jones-1,Duke,ACC,12,75,2871,38.3,
2007,131,Parker Langley,parker-langley-1,UCF,CUSA,13,4,153,38.3,
2007,132,Jeff Wathne,jeff-wathne-1,Temple,MAC,12,68,2596,38.2,
2007,133,Tony Mikulec,tony-mikulec-1,Central Michigan,MAC,14,66,2519,38.2,
2007,134,Greg Woidneck,greg-woidneck-1,USC,Pac-10,12,60,2274,37.9,
2007,135,Anthony Santella,anthony-santella-1,Illinois,Big Ten,13,64,2410,37.7,
2007,136,Jonathan Johnson,jonathan-johnson-1,Arizona State,Pac-10,12,25,942,37.7,
2007,137,Trevor Gerland,trevor-gerland-1,Texas,Big 12,5,15,566,37.7,
2007,138,Matt Schulte,matt-schulte-1,Ohio,MAC,12,62,2329,37.6,
2007,139,Brad Elkin,brad-elkin-1,Boise State,WAC,9,27,1013,37.5,
2007,140,John Stec,john-stec-1,Akron,MAC,12,75,2816,37.5,
2007,141,Greg Veteto,greg-veteto-1,Navy,Ind,12,24,895,37.3,
2007,142,Bradley Pierson,bradley-pierson-1,North Carolina State,ACC,12,62,2307,37.2,
2007,143,Jake Kilroy,jake-kilroy-1,Kent State,MAC,12,57,2084,36.6,
2007,144,Chris Gould,chris-gould-1,Virginia,ACC,13,26,949,36.5,
2007,145,Marty Biagi,marty-biagi-1,Marshall,CUSA,7,17,621,36.5,
2007,146,Todd Flannery,todd-flannery-1,Louisville,Big East,12,6,217,36.2,
2007,147,Darryl Blunt,darryl-blunt-1,Washington State,Pac-10,4,10,361,36.1,
2007,148,Adrian Vera,adrian-vera-1,Troy,Sun Belt,3,13,468,36.0,
2007,149,Ben Mauk,ben-mauk-1,Cincinnati,Big East,12,1,36,36.0,
2007,150,Robert Malone,robert-malone-1,Fresno State,WAC,10,2,72,36.0,
2007,151,Jeremy Ito,jeremy-ito-1,Rutgers,Big East,13,50,1787,35.7,
2007,152,Andy Dalton,andy-dalton-1,Texas Christian,MWC,13,2,71,35.5,
2007,153,Mickey Groody,mickey-groody-1,Florida Atlantic,Sun Belt,9,27,958,35.5,
2007,154,Alexis Serna,alexis-serna-1,Oregon State,Pac-10,13,81,2866,35.4,
2007,155,Justin Teachey,justin-teachey-1,South Florida,Big East,12,7,248,35.4,
2007,156,Brent Moody,brent-moody-1,Florida State,ACC,12,17,598,35.2,
2007,157,Caleb Allen,caleb-allen-1,Baylor,Big 12,12,7,246,35.1,
2007,158,Chris Manfredini,chris-manfredini-1,Texas Christian,MWC,13,1,35,35.0,
2007,159,Kevin Kelly,kevin-kelly-1,Penn State,Big Ten,13,1,35,35.0,
2007,160,Stephen McGee,stephen-mcgee-1,Texas A&M,Big 12,13,1,35,35.0,
2007,161,Brett Jaekle,brett-jaekle-1,Nevada,WAC,13,4,132,33.0,
2007,162,Wes Byrum,wes-byrum-1,Auburn,SEC,13,1,33,33.0,
2007,163,Kerry Meier,kerry-meier-1,Kansas,Big 12,13,4,129,32.3,
2007,164,Alex Henery,alex-henery-1,Nebraska,Big 12,12,1,32,32.0,
2007,165,Scott Webb,scott-webb-1,Kansas,Big 12,13,1,32,32.0,
2007,166,Nathan Franklin,nathan-franklin-1,North Carolina State,ACC,2,7,223,31.9,
2007,167,Richard Billings,richard-billings-1,Middle Tennessee State,Sun Belt,1,1,31,31.0,
2007,168,Connor Morel,connor-morel-1,Louisiana,Sun Belt,12,4,121,30.3,
2007,169,Matt Malouf,matt-malouf-1,Memphis,CUSA,12,7,211,30.1,
2007,170,Tommy Skinner,tommy-skinner-1,Houston,CUSA,4,6,175,29.2,
2007,171,Zack Asack,zack-asack-1,Duke,ACC,6,1,29,29.0,
2007,172,Rob Park,rob-park-1,Ole Miss,SEC,12,3,86,28.7,
2007,173,Colt McCoy,colt-mccoy-1,Texas,Big 12,13,3,80,26.7,
2007,174,Nick Maggio,nick-maggio-1,Duke,ACC,8,3,79,26.3,
2007,175,Dan Lefevour,dan-lefevour-1,Central Michigan,MAC,14,2,52,26.0,
2007,176,Matt Szymanski,matt-szymanski-1,Texas A&M,Big 12,13,1,26,26.0,
2007,177,Mike Jones,mike-jones-3,Western Michigan,MAC,11,2,51,25.5,
2007,178,Adam Carlson,adam-carlson-1,Mississippi State,SEC,13,2,48,24.0,
2007,179,Jason Ricks,jason-ricks-1,Oklahoma State,Big 12,11,1,23,23.0,
2007,180,David Strimple,david-strimple-1,Miami (FL),ACC,10,2,45,22.5,
2007,181,Michael Desormeaux,michael-desormeaux-1,Louisiana,Sun Belt,11,2,45,22.5,
2007,182,Jud Dunlevy,jud-dunlevy-1,Virginia Tech,ACC,14,1,21,21.0,
2007,183,Owen Schmitt,owen-schmitt-1,West Virginia,Big East,13,3,61,20.3,
2007,184,Travis Bell,travis-bell-1,Georgia Tech,ACC,13,1,19,19.0,
2007,185,Matt Grothe,matt-grothe-1,South Florida,Big East,13,1,18,18.0,
2007,186,Brian Sheffield,brian-sheffield-1,Arkansas State,Sun Belt,12,1,17,17.0,
2007,187,Cole Wilson,cole-wilson-1,Louisiana-Monroe,Sun Belt,12,2,34,17.0,
2007,188,Matt Evensen,matt-evensen-1,Oregon,Pac-10,13,1,17,17.0,
2007,189,Tim Hiller,tim-hiller-1,Western Michigan,MAC,12,1,17,17.0,
2007,190,Jim Thoma,jim-thoma-1,Ohio State,Big Ten,1,1,13,13.0,
2007,191,Jon Thoma,jon-thoma-1,Ohio State,Big Ten,13,1,13,13.0,
2007,192,Conor Lee,conor-lee-1,Pitt,Big East,12,1,4,4.0,
2007,,League Average,,,,,,,40.8,
2008,1,Alex Zendejas,alex-zendejas-1,Arizona,Pac-10,4,1,51,51.0,
2008,2,Joe Kleinsmith,joe-kleinsmith-1,Indiana,Big Ten,12,1,50,50.0,
2008,3,Brandon Geyer,brandon-geyer-1,Air Force,MWC,12,9,440,48.9,
2008,4,Trey Ragland,trey-ragland-1,UAB,CUSA,1,1,48,48.0,
2008,5,Will Hudgens,will-hudgens-1,Memphis,CUSA,7,7,333,47.6,
2008,6,T.J. Conley,tj-conley-1,Idaho,WAC,12,58,2751,47.4,
2008,7,Kyle Brotzman,kyle-brotzman-1,Boise State,WAC,13,37,1693,45.8,
2008,8,Ross Thevenot,ross-thevenot-1,Tulane,CUSA,12,45,2061,45.8,
2008,9,Justin Brantly,justin-brantly-1,Texas A&M,Big 12,12,51,2331,45.7,
2008,10,Chase Turner,chase-turner-1,Houston,CUSA,13,41,1864,45.5,
2008,11,Jacob Richardson,jacob-richardson-1,Miami (OH),MAC,12,52,2360,45.4,
2008,12,Aaron Perez,aaron-perez-1,UCLA,Pac-10,12,79,3571,45.2,
2008,13,Justin Tucker,justin-tucker-1,Texas,Big 12,13,14,633,45.2,
2008,14,Tim Masthay,tim-masthay-1,Kentucky,SEC,13,53,2397,45.2,
2008,15,John Gold,john-gold-1,Texas,Big 12,9,21,945,45.0,
2008,16,Kevin Huber,kevin-huber-1,Cincinnati,Big East,14,60,2697,45.0,AA
2008,17,Pat McAfee,pat-mcafee-1,West Virginia,Big East,13,62,2772,44.7,
2008,18,Joe Webb,joe-webb-2,UAB,CUSA,12,2,89,44.5,
2008,19,Derek Epperson,derek-epperson-1,Baylor,Big 12,12,49,2169,44.3,
2008,20,Anthony Hartz,anthony-hartz-1,Colorado State,MWC,11,44,1940,44.1,
2008,21,Bobby Kane,bobby-kane-1,Florida,SEC,3,1,44,44.0,
2008,22,Brad Langley,brad-langley-1,Nevada,WAC,10,42,1850,44.0,
2008,23,Brian Mimbs,brian-mimbs-1,Georgia,SEC,13,47,2068,44.0,
2008,24,Keenyn Crier,keenyn-crier-1,Arizona,Pac-10,13,48,2109,43.9,
2008,25,Matt Dodge,matt-dodge-1,East Carolina,CUSA,14,73,3207,43.9,
2008,26,Rob Long,rob-long-1,Syracuse,Big East,12,66,2898,43.9,
2008,27,Swayze Waters,swayze-waters-1,UAB,CUSA,12,55,2396,43.6,
2008,28,Chris Miller,chris-miller-2,Ball State,MAC,14,45,1956,43.5,
2008,29,Britton Colquitt,britton-colquitt-1,Tennessee,SEC,7,42,1821,43.4,
2008,30,Chas Henry,chas-henry-1,Florida,SEC,14,44,1908,43.4,
2008,31,Jeremy Davis,jeremy-davis-1,Arkansas,SEC,12,57,2460,43.2,
2008,32,Bryan Anger,bryan-anger-1,California,Pac-10,13,71,3063,43.1,
2008,33,Grant Ressel,grant-ressel-1,Missouri,Big 12,1,1,43,43.0,
2008,34,Jeremy Boone,jeremy-boone-1,Penn State,Big Ten,13,39,1678,43.0,
2008,35,Josh Jasper,josh-jasper-1,LSU,SEC,13,4,172,43.0,
2008,36,Kyle Petersen,kyle-petersen-1,UTEP,CUSA,11,46,1978,43.0,
2008,37,Michael Such,michael-such-1,Tulsa,CUSA,11,22,947,43.0,
2008,38,Zoltan Mesko,zoltan-mesko-1,Michigan,Big Ten,12,80,3436,43.0,
2008,39,Matt Fodge,matt-fodge-1,Oklahoma State,Big 12,13,36,1544,42.9,
2008,40,Robert Malone,robert-malone-1,Fresno State,WAC,13,54,2311,42.8,
2008,41,Graham Gano,graham-gano-1,Florida State,ACC,11,22,939,42.7,
2008,42,Kyle Hughes,kyle-hughes-1,New Mexico State,WAC,12,52,2219,42.7,
2008,43,Josh Syria,josh-syria-1,Oregon,Pac-10,13,53,2252,42.5,
2008,44,Chris Hagerup,chris-hagerup-1,Indiana,Big Ten,12,61,2586,42.4,
2008,45,Jeff Wolfert,jeff-wolfert-1,Missouri,Big 12,14,7,297,42.4,
2008,46,Truman Spencer,truman-spencer-1,North Texas,Sun Belt,12,69,2925,42.4,
2008,47,Clinton Durst,clinton-durst-1,Auburn,SEC,11,70,2947,42.1,
2008,48,Louie Sakoda,louie-sakoda-1,Utah,MWC,13,56,2357,42.1,AA
2008,49,Spencer Lanning,spencer-lanning-1,South Carolina,SEC,12,48,2019,42.1,
2008,50,Aaron Bates,aaron-bates-1,Michigan State,Big Ten,13,71,2979,42.0,
2008,51,Jarod Tracy,jarod-tracy-1,Tulsa,CUSA,13,1,42,42.0,
2008,52,Justin Kucek,justin-kucek-1,Minnesota,Big Ten,13,74,3103,41.9,
2008,53,Peter Caldwell,peter-caldwell-1,Utah State,WAC,12,65,2723,41.9,
2008,54,Brad Nortman,brad-nortman-1,Wisconsin,Big Ten,13,66,2761,41.8,
2008,55,C.J. Santiago,cj-santiago-1,BYU,MWC,13,41,1712,41.8,
2008,56,Thomas Morstead,thomas-morstead-1,SMU,CUSA,12,59,2465,41.8,
2008,57,Chandler Anderson,chandler-anderson-1,Georgia Tech,ACC,10,6,250,41.7,
2008,58,Kyle Delahooke,kyle-delahooke-1,Navy,Ind,12,42,1746,41.6,
2008,59,Mike Brandtner,mike-brandtner-1,Iowa State,Big 12,10,51,2124,41.6,
2008,60,Ryan Donahue,ryan-donahue-1,Iowa,Big Ten,13,50,2078,41.6,
2008,61,Thomas Weber,thomas-weber-1,Arizona State,Pac-10,12,59,2442,41.4,
2008,62,Anson Kelton,anson-kelton-1,Texas Christian,MWC,13,54,2230,41.3,
2008,63,A.J. Trapasso,aj-trapasso-1,Ohio State,Big Ten,13,58,2390,41.2,
2008,64,Greg Hiett,greg-hiett-1,UTEP,CUSA,2,5,206,41.2,
2008,65,Reid Forrest,reid-forrest-1,Washington State,Pac-10,12,77,3174,41.2,
2008,66,Teddy Dellaganna,teddy-dellaganna-1,Rutgers,Big East,13,55,2268,41.2,
2008,67,Carlos Munera,carlos-munera-1,Florida International,Sun Belt,12,70,2876,41.1,
2008,68,Eric Maust,eric-maust-1,Notre Dame,Ind,13,54,2218,41.1,
2008,69,P.J. Fitzgerald,pj-fitzgerald-1,Alabama,SEC,14,59,2427,41.1,
2008,70,Shawn Powell,shawn-powell-1,Florida State,ACC,12,18,739,41.1,
2008,71,Travis Baltz,travis-baltz-1,Maryland,ACC,13,61,2506,41.1,
2008,72,Dan Hutchins,dan-hutchins-1,Pitt,Big East,2,2,82,41.0,
2008,73,Brent Sutherland,brent-sutherland-1,Memphis,CUSA,13,52,2127,40.9,
2008,74,David Defatta,david-defatta-1,Middle Tennessee State,Sun Belt,12,62,2534,40.9,
2008,75,Kevin Jones,kevin-jones-1,Duke,ACC,12,71,2899,40.8,
2008,76,Alonso Rojas,alonso-rojas-1,Kansas,Big 12,13,58,2358,40.7,
2008,77,Dave Brytus,dave-brytus-1,Pitt,Big East,13,60,2443,40.7,
2008,78,Jake Harry,jake-harry-1,Missouri,Big 12,12,26,1057,40.7,
2008,79,Ben Armer,ben-armer-1,Western Michigan,MAC,13,50,2032,40.6,
2008,80,Britt Barefoot,britt-barefoot-1,Southern Mississippi,CUSA,13,49,1987,40.6,
2008,81,Blake Clingan,blake-clingan-1,UCF,CUSA,12,88,3560,40.5,
2008,82,Brett Jaekle,brett-jaekle-1,Nevada,WAC,13,22,890,40.5,
2008,83,Chris Keagle,chris-keagle-1,Louisiana Tech,WAC,13,72,2915,40.5,
2008,84,Cody Bousema,cody-bousema-1,Wyoming,MWC,3,2,81,40.5,
2008,85,George Pierson,george-pierson-1,Kansas State,Big 12,4,10,405,40.5,
2008,86,Jimmy Maners,jimmy-maners-1,Clemson,ACC,12,49,1985,40.5,
2008,87,Matt Dilallo,matt-dilallo-1,Colorado,Big 12,8,41,1660,40.5,
2008,88,Brent Bowden,brent-bowden-1,Virginia Tech,ACC,14,69,2785,40.4,
2008,89,Brett Upson,brett-upson-1,Vanderbilt,SEC,13,77,3113,40.4,
2008,90,Jeff Wathne,jeff-wathne-1,Temple,MAC,12,65,2623,40.4,
2008,91,Nick Iovinelli,nick-iovinelli-1,Bowling Green,MAC,12,47,1900,40.4,
2008,92,Tim Grasso,tim-grasso-1,Hawaii,WAC,14,68,2750,40.4,
2008,93,Matt Bosher,matt-bosher-1,Miami (FL),ACC,13,66,2659,40.3,
2008,94,Trevor Gerland,trevor-gerland-1,Texas,Big 12,3,3,121,40.3,
2008,95,Brad Elkin,brad-elkin-1,Boise State,WAC,4,10,402,40.2,
2008,96,Jake Wesch,jake-wesch-1,Nebraska,Big 12,13,5,201,40.2,
2008,97,Brady Dalfrey,brady-dalfrey-1,LSU,SEC,13,59,2366,40.1,
2008,98,Brett Hartmann,brett-hartmann-1,Central Michigan,MAC,13,51,2040,40.0,
2008,99,Cory Goettsche,cory-goettsche-1,Louisville,Big East,12,63,2521,40.0,
2008,100,Matt Rinehart,matt-rinehart-1,Kent State,MAC,12,45,1799,40.0,
2008,101,David Green,david-green-1,Stanford,Pac-10,12,53,2116,39.9,
2008,102,Adam Miller,adam-miller-1,New Mexico,MWC,12,58,2310,39.8,
2008,103,Desi Cullen,desi-cullen-1,Connecticut,Big East,13,59,2351,39.8,
2008,104,Tom Suazo,tom-suazo-1,Colorado,Big 12,7,22,875,39.8,
2008,105,Dack Ishii,dack-ishii-1,Nevada-Las Vegas,MWC,12,58,2303,39.7,
2008,106,Delbert Alvarado,delbert-alvarado-1,South Florida,Big East,13,48,1905,39.7,
2008,107,Johnny Hekker,johnny-hekker-1,Oregon State,Pac-10,13,59,2342,39.7,
2008,108,Ryan Quigley,ryan-quigley-1,Boston College,ACC,14,59,2334,39.6,
2008,109,Scott Love,scott-love-1,Louisiana-Monroe,Sun Belt,12,67,2650,39.6,
2008,110,Brian Stahovich,brian-stahovich-1,San Diego State,MWC,12,71,2807,39.5,
2008,111,Chad Cunningham,chad-cunningham-1,Tennessee,SEC,12,25,988,39.5,
2008,112,Chase Clement,chase-clement-2,Rice,CUSA,13,4,158,39.5,
2008,113,Terrence Brown,terrence-brown-1,North Carolina,ACC,13,59,2331,39.5,
2008,114,Anthony Santella,anthony-santella-1,Illinois,Big Ten,12,53,2088,39.4,
2008,115,Dan Titchener,dan-titchener-1,Nebraska,Big 12,12,42,1649,39.3,
2008,116,Julian Edelman,julian-edelman-1,Kent State,MAC,12,4,157,39.3,
2008,117,Andrew Rinehart,andrew-rinehart-1,Army,Ind,12,60,2349,39.2,
2008,118,Shane Popham,shane-popham-1,Wake Forest,ACC,9,54,2115,39.2,
2008,119,Will Goggans,will-goggans-1,Troy,Sun Belt,13,52,2037,39.2,
2008,120,Andy Dittbenner,andy-dittbenner-1,Northern Illinois,MAC,13,41,1605,39.1,
2008,121,Peter Fardon,peter-fardon-1,Buffalo,MAC,14,65,2540,39.1,
2008,122,Spencer Ortego,spencer-ortego-1,Louisiana,Sun Belt,12,48,1875,39.1,
2008,123,Dan Lefevour,dan-lefevour-1,Central Michigan,MAC,11,2,78,39.0,
2008,124,Dan Wagner,dan-wagner-1,Washington State,Pac-10,2,8,312,39.0,
2008,125,Jimmy Howell,jimmy-howell-1,Virginia,ACC,12,64,2494,39.0,
2008,126,Stefan Demos,stefan-demos-1,Northwestern,Big Ten,13,64,2499,39.0,
2008,127,William Taylor,william-taylor-1,Oregon,Pac-10,7,1,39,39.0,
2008,128,Rob Park,rob-park-1,Ole Miss,SEC,13,54,2099,38.9,
2008,129,Ryan Harrison,ryan-harrison-1,Air Force,MWC,13,43,1673,38.9,
2008,130,Scott Blair,scott-blair-1,Georgia Tech,ACC,13,41,1595,38.9,
2008,131,Bill Claus,bill-claus-1,Toledo,MAC,12,49,1902,38.8,
2008,132,Bradley Pierson,bradley-pierson-1,North Carolina State,ACC,13,61,2369,38.8,
2008,133,Kase Whitehead,kase-whitehead-1,Marshall,CUSA,12,63,2438,38.7,
2008,134,Blake McAdams,blake-mcadams-1,Mississippi State,SEC,12,79,3049,38.6,
2008,135,Dawson Zimmerman,dawson-zimmerman-1,Clemson,ACC,3,12,462,38.5,
2008,136,Chris Summers,chris-summers-1,Purdue,Big Ten,11,50,1919,38.4,
2008,137,Jared Ballman,jared-ballman-1,Washington,Pac-10,12,65,2489,38.3,
2008,138,Keegan Peterson,keegan-peterson-1,Florida Atlantic,Sun Belt,13,62,2375,38.3,
2008,139,Kyle Martens,kyle-martens-1,Rice,CUSA,13,51,1953,38.3,
2008,140,Brett Shrable,brett-shrable-1,Arkansas State,Sun Belt,12,55,2102,38.2,
2008,141,Matt Schulte,matt-schulte-1,Ohio,MAC,12,44,1682,38.2,
2008,142,D.J. Fulhage,dj-fulhage-1,Kansas State,Big 12,9,33,1256,38.1,
2008,143,Austin McCoy,austin-mccoy-1,Wyoming,MWC,12,69,2618,37.9,
2008,144,Sam Swank,sam-swank-1,Wake Forest,ACC,8,18,677,37.6,
2008,145,Brett Hicks,brett-hicks-1,Southern Mississippi,CUSA,12,7,260,37.1,
2008,146,Joe Carithers,joe-carithers-1,Eastern Michigan,MAC,12,7,260,37.1,
2008,147,John Stec,john-stec-1,Akron,MAC,12,48,1782,37.1,
2008,148,Jonathan Lacour,jonathan-lacour-1,Texas Tech,Big 12,12,25,927,37.1,
2008,149,Ryan Tydlacka,ryan-tydlacka-1,Kentucky,SEC,11,22,816,37.1,
2008,150,Trevor Hankins,trevor-hankins-1,Arizona State,Pac-10,2,7,260,37.1,
